corp_code,stock_code,corp_name
01681981,00000 ,썬앤시티
00662086,00000 ,금실레져산업
01630923,00000 ,오일스타
01682005,00000 ,어썸건설
01680478,00000 ,로고스홀딩스
00262415,00000 ,파카코리아
01687842,00000 ,에스에스에프투자조합
01684951,00000 ,국제로지스틱
01687879,00000 ,하림재단
00804415,00000 ,중앙모터스
01685987,00000 ,다온베스트
01549816,00000 ,디에스토건
01630853,00000 ,엠패스트
01639739,00000 ,태화건설
01302039,00000 ,삼양개발
01645527,00000 ,바른파트너즈
01641822,00000 ,인천검단3차피에프브이
01398498,00000 ,에이엠영보
01628733,00000 ,뉴오케이개발
00651938,00000 ,신광레포츠
01629219,00000 ,코렘
01099418,00000 ,양제아이엔씨
00771940,00000 ,원앤제이
01686658,00000 ,엠에스퍼스트
01686667,00000 ,엠에이학하제삼차
01686676,00000 ,엠에이학하제이차
01686694,00000 ,엠에이학하제일차
01685507,00000 ,와이비국제
01686968,00000 ,에이치에프비지이삼유동화전문유한회사
01685482,00000 ,남경스틸
00972804,00000 ,네스랩
01690624,00000 ,성수개발
00577034,00000 ,제일스텐철강
01216112,00000 ,청우물류
01692738,00000 ,지유투자
01651254,00000 ,다함씨에스
00362159,065950,웰크론
00225964,00000 ,동주산업
01691225,00000 ,창업컨설팅
01692783,00000 ,큐브스카이워커
01136870,00000 ,영풍운수
01413496,00000 ,에스케이텔레콤씨에스티원
01293272,00000 ,에스비자산관리대부
01602434,00000 ,윈탑
01322468,00000 ,에스와이라이프
01552050,00000 ,마스턴제88호속초피에프브이
01416402,00000 ,그린플로우
01461457,00000 ,일진푸드
01403301,00000 ,상상대부
00985394,00000 ,엘시티관광호텔
00817358,00000 ,스카나코리아하이드로릭
01365612,00000 ,오에스티투
01163041,00000 ,에코그린빌
00811123,00000 ,씨케이
01385829,00000 ,에코진
01469918,00000 ,대라수주택
01478235,00000 ,케이비엠플러스
01394580,00000 ,에이티에스
01234808,00000 ,태대산
01235296,299660,셀리드
01496736,00000 ,농업회사법인영식품
01402296,00000 ,다보스티엔지
01477403,00000 ,고양교통
01652253,00000 ,비에프하트투자목적회사
01652280,00000 ,엘지생활건강미래화장품육성재단
01638369,00000 ,북내더퍼스트
01621581,00000 ,제이한남더힐
01621572,00000 ,한남에스디
01629103,00000 ,신촌이칠개발피에프브이
01615304,00000 ,쓰리에스파트너스
01629015,00000 ,엘케이파트너스
01648579,00000 ,휘보건설
00457916,00000 ,헤리티지파트너즈
01373028,00000 ,경보디앤씨
00220589,00000 ,보끄레머천다이징
01631010,00000 ,일우엠이씨
01066058,217950,파마리서치바이오
01303029,361570,알비더블유
01619993,00000 ,에스아이씨튜브
00541321,00000 ,에이엠에스바이오
01664425,00000 ,미코
01625514,00000 ,하이빌
01640443,00000 ,엠씨티
01625499,00000 ,희경이엔씨
01664090,00000 ,거목씨엠
01655940,00000 ,온에이브어연
01660757,00000 ,피플랩홀딩스
01659928,00000 ,스타종합건설
01659724,00000 ,제일볼트앤로프
01657203,00000 ,더위너테크
01659821,00000 ,인데크
01640568,00000 ,한영기계
01222928,00000 ,삼성우드산업
01649091,00000 ,주강유앤아이
01663064,00000 ,드림씨앤비
01666575,00000 ,보담
01392209,00000 ,에너지에스
01667219,00000 ,글링크미디어
01489754,00000 ,랄프로렌코리아
01394702,00000 ,오션네트워크익스프레스코리아
01673779,00000 ,키파스자산운용
01293388,322970,무진메디
00204688,00000 ,대림
01153460,00000 ,케이티엘
01534504,00000 ,해븐
01618541,00000 ,패스파인더에이치
01618569,00000 ,뉴스타고등
01618578,00000 ,뉴스타김포제이차
01618587,00000 ,뉴스타두류
01618596,00000 ,뉴스타브레인제일차
01618602,00000 ,울산센트럴제일차
01618611,00000 ,지타레스제일차
01214169,00000 ,그랜드
00241096,00000 ,루이비통코리아
01668236,00000 ,레드건설
00619367,00000 ,현대개발
01668281,00000 ,이안이앤디
00806404,00000 ,한국화낙서비스
01668351,00000 ,비와이케이제삼차
01668360,00000 ,엔에이치디에스제일차
01668379,00000 ,리치게이트원당
01487598,00000 ,이지플러스
00937023,00000 ,미쓰비시가스케미칼
01681990,00000 ,주)엘도라도에프엔에스
01683280,00000 ,더퍼스트샤이닝제사차
01683299,00000 ,더퍼스트샤이닝제오차
01686287,00000 ,그린스페이스
01423086,00000 ,중앙파크
00815907,00000 ,어등산리조트
01465046,00000 ,서진산기
01686214,00000 ,주춧돌
01686357,00000 ,세화철강
01686913,00000 ,하이랜드
01516173,00000 ,알파트너스코리아
01639368,00000 ,큐스틸
01647534,00000 ,한성기공
01639331,00000 ,에코스틸
00965132,00000 ,도레이인터내셔날코리아
01388039,00000 ,대생리클린
01481594,00000 ,한국산요카세이제조
01321380,00000 ,리클린대구
01621192,00000 ,디에이치바이오
01071810,00000 ,제이피
00492344,00000 ,일산대교
01681680,00000 ,건영산업
01685312,00000 ,제주올래건설
01136612,00000 ,지윤산업개발
01311286,317690,퀀타매트릭스
00808314,00000 ,제이알제2호기업구조조정부동산투자회사
01685118,00000 ,지유텍스
01687392,00000 ,경산국제학교개발원
01691678,00000 ,숭덕홀딩스
01514786,00000 ,구리갈매제1차
01691632,00000 ,센트럴중도
01026731,00000 ,라인플러스
01692589,00000 ,하이페리온
01693144,00000 ,뉴스타원주
01369186,00000 ,명성파워그린
00828150,00000 ,지이엔
01408670,00000 ,지엔피홀딩스
01264331,00000 ,장원
01297250,00000 ,씨케이앤장
00965992,00000 ,대기이에스티
01253584,00000 ,마루힐개발
01372913,00000 ,엠에이치씨티파크
00306436,00000 ,신아에이치에스
01480328,00000 ,코포스
01223495,00000 ,고려에스엠티
01583838,00000 ,신화
01228922,00000 ,한국통합상조
01370298,00000 ,농업회사법인씨엔푸드
01455401,00000 ,부천버스
01428902,00000 ,제이디씨파트너스
01143029,00000 ,경림종합건설
00368843,00000 ,토소에스엠디코리아
01413858,00000 ,비에스티
00607803,00000 ,크라운
01527735,00000 ,원자산운용
01645952,00000 ,신강
01631959,00000 ,씨더블유
01541869,00000 ,의왕고천피에프브이
01629176,00000 ,세종디앤지
01646711,00000 ,디오산업개발
01629307,00000 ,한양포장기계
01643778,00000 ,주원홀딩스
01242287,00000 ,씨엠에스켐
01637166,00000 ,부천영상단지개발
01654057,00000 ,동일판매
01651467,00000 ,디제이에스
01659052,00000 ,디지털파트너스
01653085,00000 ,엠엘개발
01209769,00000 ,브릿지테크놀러지
01632417,00000 ,동아플레이팅
01373347,00000 ,서정개발
01645077,00000 ,엔에이치디
01649046,00000 ,세웅서비스
01412655,00000 ,용호선박
01637689,00000 ,와이앤에이치컴퍼니
01505681,00000 ,평산파트너스
01659210,00000 ,안성성은물류피에프브이
01640285,00000 ,케이디티홀딩스
01626878,00000 ,판디아메디텍
01656107,00000 ,케이에스와이개발
01663994,00000 ,조이앤줄라이
01645192,00000 ,우전에너지
01567098,00000 ,인사이트온
01307487,00000 ,유레카
01253539,00000 ,골든웨이브파트너스
01663842,00000 ,쥬쥬랜드
01653605,00000 ,용전개발
01656532,00000 ,디엠지
01078938,00000 ,오토허브셀카
01664531,00000 ,골드웨이
01658512,00000 ,정우인더스트리
01294989,00000 ,한원그룹
01654516,00000 ,농업회사법인정도
01052037,00000 ,티케이스틸
00203333,00000 ,신원기술
00109499,00000 ,대동시스템
00632960,00000 ,한국아지노모도
00116000,00000 ,동서여행사
01647394,00000 ,지원건설
00106182,00000 ,금용기계
01384732,00000 ,디엠케이코리아
00180412,00000 ,삼모흥업
01550380,00000 ,선영엠아이피
00867928,00000 ,종합건축사사무소가람건축
00607025,00000 ,프랜드팜
01618347,00000 ,비토플러스
01153895,00000 ,장평건설
01322273,00000 ,씨에이치엠서비스
01172401,00000 ,티에스오비
00240963,00000 ,오성기전
01668573,00000 ,중진공2022제1차스케일업유동화전문유한회사
00534561,00000 ,웰섬
00864161,00000 ,서울스탠다드
01668607,00000 ,한국고등교육재단
00460406,00000 ,신대한정유산업
01683101,00000 ,부림케미칼
01683581,00000 ,뉴스타시나
01683590,00000 ,리치사우스
01682494,00000 ,대성티엠에스
01682704,00000 ,지엔에스건설
01679287,00000 ,이엠씨씨
01682403,00000 ,행크에셋
01684401,00000 ,창조산업
01680274,00000 ,브루노
01687310,00000 ,내일금속
01242047,00000 ,리클린홀딩스
00606886,183490,엔지켐생명과학
01157554,00000 ,엠이천
01321362,00000 ,엠함안
01242056,00000 ,엠푸름
01665992,00000 ,경우인베스트먼트
01666928,00000 ,키스플러스제구차
01672938,00000 ,퍼스트허니제일차
01560925,00000 ,신사초이앤초이제1호피에프브이
00542010,00000 ,한국호야전자
01671373,00000 ,산업기반신보비봉매송간도시고속도로유동화전문유한회사
00141422,00000 ,영화기업
00495244,00000 ,신대한판지
00109000,00000 ,호텔수성
01540903,00000 ,크리에이츠
01685321,00000 ,에스앤디
01156397,00000 ,금양도시개발
00864806,00000 ,매크로드
01680016,00000 ,디앤엘코리아
01686083,00000 ,청담솔
00489234,00000 ,코반
01685303,00000 ,정원디앤씨
01686269,00000 ,리안갤러리
01693153,00000 ,에이치디벨류제일차
01693117,00000 ,요이치
01394377,334890,이지스밸류플러스리츠
01687903,00000 ,이지스데이터센터위탁관리부동산투자회사
01692048,00000 ,케이비팩토리
01407097,00000 ,서미홀딩스
01693296,00000 ,우리에코제이차
01693302,00000 ,지아이비신사
01692172,00000 ,엔티개발
01205958,00000 ,켑코이에스
01692400,00000 ,행복의씨앗대부
01225350,00000 ,에스엘디앤씨
00674984,00000 ,오리엔트골프
01467309,00000 ,에스엘씨앤씨
01011535,00000 ,제이알투자운용
01030831,00000 ,예스텔레콤
00571845,00000 ,모락스트레이딩
01419366,00000 ,에스앤글로벌
01328967,00000 ,어반라이트
01343805,00000 ,문원상사
01478004,00000 ,남정수상태양광운영
00622556,00000 ,에이치산업
01560934,00000 ,범유
01587311,00000 ,플루토솔루션
01541124,00000 ,우보인터내셔날
01078886,00000 ,재인써키트
01527179,00000 ,수소에너지네트워크
01613485,00000 ,카파레스제일차
01620388,00000 ,제이이와이복합
01365700,00000 ,씨에스건설
01566503,00000 ,시온건설종합
01342772,00000 ,월드강남
01650839,00000 ,와이즈브릿지
01644591,00000 ,자원
00894056,00000 ,대성
01652545,00000 ,에프아이2205유동화전문유한회사
01636909,00000 ,창원스파랜드
01637661,00000 ,코아랜드디앤씨
00691334,00000 ,안산조경
01641664,00000 ,코블스톤
01644892,00000 ,퍼스트엠앤디
01648694,00000 ,신화건설
01645998,00000 ,원마트
01648375,00000 ,신신토건
01649143,00000 ,디오디앤씨
01209459,00000 ,리앤
01636167,00000 ,용산트레이드센터
01656763,00000 ,천우기업
01656727,00000 ,태영에스티엠
01656745,00000 ,송현산업
01656684,00000 ,파마바이오테크코리아
01629635,00000 ,농업회사법인델프리스
01654455,00000 ,미래금속
01656754,00000 ,드래곤팰리스
01657656,00000 ,와이에스테크인터내셔날
01654622,00000 ,안세
01641479,00000 ,늘푸른건설
01658381,00000 ,더사칠공
01641488,00000 ,동호철재
01663301,00000 ,와이케이메탈
00867201,00000 ,두원계전
01629291,00000 ,드림엠앤에스
01658813,00000 ,딤제1호
01633708,00000 ,리치바이오
01659937,00000 ,엘오비
01637944,00000 ,비아이엑스투
01637999,00000 ,소사벌814
01662630,00000 ,에너지컨설팅
01657151,00000 ,신영도시개발
01657638,00000 ,엔케이트레이딩
01661905,00000 ,엘림공조
00502298,00000 ,혼다코리아
00159324,00000 ,한국엔에스케이
00423210,00000 ,엔씨케이
01666964,00000 ,영신코아스
00544683,00000 ,아반스트레이트코리아
00542001,00000 ,토요타파이낸셜서비스코리아
01620148,00000 ,더드림개발
01634822,00000 ,타이거디앤씨
01674592,00000 ,리가인베스트먼트
01674857,00000 ,케이씨엔씨
01619054,00000 ,플레이그라운드성수
01619063,00000 ,퀀텀스페이스
00118008,018500,동원금속
01619717,00000 ,제론텍
01620069,00000 ,사회복지법인에쓰오일울산복지재단
01668582,00000 ,제일CPT
00561732,159010,아스플로
00661768,00000 ,디앤비컴퍼니
01617083,00000 ,비티스
00604499,00000 ,삼환컨소시엄
00449120,00000 ,우창
01191309,00000 ,플루시오스바이오제1호
01681875,00000 ,시티플래너
01683891,00000 ,티엠디교육그룹
01683730,00000 ,일신알앤디
01633364,00000 ,태원씨아이앤디
01683916,00000 ,미르원제이차
01688142,00000 ,다움디앤씨
01687994,00000 ,온씨엔씨
01688027,00000 ,티유홀딩스
01679463,00000 ,테라디앤씨
01030877,00000 ,내일투어
00551267,00000 ,한국몰드
01074321,00000 ,한일금속
01529238,00000 ,케이앤피푸드
01137338,00000 ,에이치케이특수지상사
00650179,00000 ,피엔알
01291812,00000 ,써모스코리아
01675403,00000 ,대교인베스트먼트
01673760,00000 ,디에프씨푸드
01675449,00000 ,DEINVESTMENTHOLDINGSLIMITED
01675458,00000 ,GIANTNEXUSLIMITED
01507731,00000 ,정풍시큐리티
01681219,00000 ,예상파트너스
01687189,00000 ,알레스클라컴퍼니
01681565,00000 ,어반
01685066,00000 ,해람
01687231,00000 ,신보2022제16차유동화전문유한회사
01687240,00000 ,신보2022제17차유동화전문유한회사
01687259,00000 ,신보2022제18차유동화전문유한회사
01687152,00000 ,동명스틸
01299753,00000 ,대한채권관리대부
01687073,00000 ,홍익종합관리
01693427,00000 ,올디투
01693214,00000 ,모네홀딩스
01686153,00000 ,밸류라이징
01241233,00000 ,창크
01159862,00000 ,대한제1호뉴스테이위탁관리부동산투자회사
01358764,00000 ,엠프라퍼티제1호위탁관리부동산투자회사
01227640,00000 ,애드윈코리아
01286865,00000 ,에이치에스투자개발
00388625,00000 ,고려건설
00863418,00000 ,아스트로너지쏠라코리아
01368381,00000 ,태진엠디
00879552,00000 ,케이지써닝라이프
01511646,00000 ,트러스리얼티
01592711,00000 ,에스비로직스틱
00760209,00000 ,씨앤디포
01517127,00000 ,아이메디신
00413365,00000 ,엘티엔터테인먼트
00640622,00000 ,원보
01632347,00000 ,희재홀딩스
00149141,00000 ,올림픽컨트리클럽
01633586,00000 ,씨맥스
01650033,00000 ,영종희망
01632161,00000 ,쿼드스페이스
01639076,00000 ,세준푸드농업회사법인
00132354,192400,쿠쿠홀딩스
00810294,00000 ,서흥엔지니어링
01631339,00000 ,그릿
01650981,00000 ,엠에스산업
01617889,00000 ,비에프원
01657425,00000 ,리앤프로퍼티
01650705,00000 ,파인시티디앤씨
01655861,00000 ,코스모덱산업
01658947,00000 ,제이피개발
01654747,00000 ,리만모핀
01659025,00000 ,윈스팩
01655889,00000 ,페이스아트코리아
01659317,00000 ,제이에이치산업개발
01661473,00000 ,코리아리조트투자개발
00758259,00000 ,지앤지프로덕션
00649535,00000 ,리스텍비즈
01655515,00000 ,베프옥션아카데미
01264757,00000 ,리코자산운용
01661507,00000 ,드림트리혁신성장제1호사모투자
01401516,00000 ,마루이대부
01304596,00000 ,마루힐
01653003,00000 ,화영앤엘씨자산
01661233,00000 ,유니온디벨롭
01642326,00000 ,에스에이치어패럴
01664319,00000 ,해금강
01636422,00000 ,엠티코리아
01651555,00000 ,웰팜
01656772,00000 ,일화디앤아이
01640841,00000 ,GH건설
01651722,00000 ,코리아엔지니어링
00785457,00000 ,태승정공
01630783,00000 ,하버뷰83
01658132,00000 ,바램대부
01659609,00000 ,대현도시개발
01663879,00000 ,드림메탈
01369830,00000 ,비오티엘
01662250,00000 ,메이스엔터테인먼트
01651096,00000 ,리뉴웰감만개발
01664610,00000 ,더보니타
01664629,00000 ,자베
00541659,00000 ,엔에스씨인더스트리
01667574,00000 ,행복그린넷
00255114,00000 ,리치몬트코리아
00128801,00000 ,삼풍물산
00380775,00000 ,올림푸스한국
01215751,00000 ,바스프컬러스앤이펙츠코리아
01674389,00000 ,대상그룹
00535737,00000 ,삼남강재
00383879,00000 ,신영프레시젼
01325368,00000 ,열림씨앤피
00765000,00000 ,월비통상
00418449,00000 ,아시아리드
01401446,00000 ,이앤피
01589832,00000 ,이터디앤씨
00103769,00000 ,광성기업
00923215,00000 ,광성에이엔브이
01365463,00000 ,광성인비스
01539642,00000 ,에이치알세영
01668944,00000 ,오랜지랩
01668962,00000 ,뉴스타김포제삼차
01668971,00000 ,뉴스타비씨제삼차
01668980,00000 ,뉴스타비씨제이차
01682980,00000 ,마스턴제105호든든자산관리서면피에프브이
01684012,00000 ,인천에이치2모빌리티인프라
01684021,00000 ,이에스지퍼블릭모빌리티
01681778,00000 ,은성티에프아이
01683040,00000 ,공간디자인
01684173,00000 ,하이트리오제구차
01681060,00000 ,탑스페이스개발
01679959,00000 ,제이케이건업
01683633,00000 ,엠에스골드
01256350,00000 ,티아처
00917506,00000 ,신성토건
00876218,00000 ,기산전자
01688443,00000 ,중부컴퍼니
01566992,00000 ,엘디건설
01621031,00000 ,신보2022제3차유동화전문유한회사
01687824,00000 ,대흥주택건설
01673168,00000 ,이데일리엠
01199620,00000 ,에너지인프라자산운용
01673423,00000 ,컨시드제십육차
01673432,00000 ,디비아폴로제이십육차
01673441,00000 ,블루문제일차
00584928,00000 ,니콘이미징코리아
00260499,00000 ,삼우
00403906,00000 ,디엔피코퍼레이션
00619491,00000 ,에코비트에너지
00875042,00000 ,솔브레인에스엘디
01675634,00000 ,감마레스제일차
01478581,00000 ,에이유씨
01675661,00000 ,지아이비용문
01567663,00000 ,한조파트너스
00688871,00000 ,씨에스원파트너
01686436,00000 ,농업회사법인대진축산
01687736,00000 ,케이비그레이트29제일차
01687204,00000 ,에스와이보드
00764180,00000 ,태성산업개발
01686579,00000 ,가림종합건설
01686588,00000 ,청라가림홀딩스
01687161,00000 ,더반
01686038,00000 ,광명테크솔루션
01684881,00000 ,청라리얼디앤씨
01210224,00000 ,서영건설플러스
01026412,00000 ,리젠시빌주택
01073386,00000 ,리젠시빌건설
00147444,00000 ,스타저축은행
01686223,00000 ,비트
01680964,00000 ,에이원테크놀로지
01687860,00000 ,아이봇로지스
01692136,00000 ,모닝에프앤씨
01693658,00000 ,지인나라
01595444,00000 ,아크회계법인
01690961,00000 ,한국연구개발원
01692312,00000 ,에이치앤비월드
01693092,00000 ,나눔디앤씨
01209097,00000 ,성남의뜰
00361345,00000 ,서진캠
01354777,00000 ,부성에베레스트
01692020,00000 ,우송
01076277,00000 ,지솔알이에이치
01469440,00000 ,광성토건
00964300,00000 ,씨앤텍
01224980,00000 ,가우정푸드
00367039,00000 ,주원
01604645,00000 ,한국전자투표
01547906,00000 ,하이테크공조
01471728,00000 ,에이원케미칼
00612319,00000 ,대동사
00764746,00000 ,흥아프로퍼티그룹
01437113,00000 ,다산지금디앤씨
01044065,00000 ,오션타워
01029516,00000 ,서호메디코
01459674,00000 ,윈윈파트너스
01621855,00000 ,우리에이치씨제육차
01034554,00000 ,블루스타E&R
01623701,00000 ,티아이울산제일차
01623710,00000 ,케이피정읍제일차
00534127,00000 ,대명ENG
01360583,00000 ,건우주택건설
00986029,00000 ,풍익개발
01232420,00000 ,조은집
00250207,00000 ,아산성우하이텍
01637102,00000 ,에스에이치에스건설
01638068,00000 ,더블유비엘
01657036,00000 ,아이엠박스
01659326,00000 ,태광파크
01657939,00000 ,금강디앤에스
01659575,00000 ,팜헤이븐플래닝
01657911,00000 ,대릉이앤씨
01659283,00000 ,센트럴디앤디
01651342,00000 ,에이지디
01661631,00000 ,5민랩
01181968,00000 ,화앤담픽쳐스
01643006,00000 ,한국그레이코
01556029,00000 ,대성로지스
01290424,00000 ,마플코퍼레이션
01642487,00000 ,제이에이치건설
01624506,00000 ,에쓰앤디
01654835,00000 ,에스에이치홀딩스컴
01661765,00000 ,베니토
01653368,00000 ,에디폴
01480577,00000 ,게스홀딩스코리아
01663824,00000 ,부자로디앤씨
01648898,00000 ,제이엠테크
00123693,00000 ,부관훼리
01657081,00000 ,더휴
01653818,00000 ,엠에스산전
01658664,00000 ,누오바시에나
01658691,00000 ,누오바시에나투
01657902,00000 ,디앤씨컴퍼니
00787154,00000 ,타임폴리오자산운용
01635229,00000 ,티플러스
01563843,00000 ,에이비엠홀딩스
01624533,00000 ,펀인스퀘어
01291821,00000 ,라온인프라
01584855,00000 ,상현베스트개발
01472897,00000 ,선그로우파워코리아
00674221,00000 ,태평양에어콘트롤공업
00330734,00000 ,한국제이에스티
00218052,053740,국제엘렉트릭코리아
01574195,00000 ,도요타쯔우쇼넥스티일렉트로닉스코리아
01242223,00000 ,오케이씨
01317022,00000 ,산켄엘렉트릭코리아
01675078,00000 ,카발리제일차
00507460,00000 ,피에스그룹
01492332,00000 ,멀버리코리아
01110872,00000 ,대방개발기업
01675139,00000 ,우미자산관리
01619939,00000 ,큐브로얄
00595243,098400,엔스퍼트
00485140,00000 ,만전식품
01371686,00000 ,어업회사법인아라
01156537,00000 ,한림대부개발
01670213,00000 ,미미데이제일차
01670222,00000 ,미미데이제삼차
01226094,00000 ,레즐러
00260037,00000 ,가립회계법인
01291016,00000 ,넷마블에프앤씨
01681811,00000 ,고은인베스트먼트
01684632,00000 ,가드디엘제이차
01684641,00000 ,드래곤라인제사차
01684650,00000 ,에이디원제삼차
01684669,00000 ,에이디원제팔차
00223151,00000 ,금비비앤피
01679870,00000 ,씨엠
01141678,00000 ,부지런한사람들행암점
01681723,00000 ,헤리티지산후조리원
01684687,00000 ,광양용강제일차
01684739,00000 ,인혜양행
01688498,00000 ,더채움개발
01687462,00000 ,피앤케이
01681440,00000 ,와우텍
01687037,00000 ,신화하니엘
01333181,00000 ,진개발
01688106,00000 ,더블유와이산업
01688805,00000 ,솔루션퀀트
01687301,00000 ,신영개발
01688735,00000 ,디딤돌스카이
01067437,00000 ,팍스넷경제티브이
01589735,00000 ,통일방폭전기
01023901,00000 ,광문개발
01673812,00000 ,엠에이치건설
01384015,00000 ,성암홀딩스
01674848,00000 ,프레스토제6호사모투자
01675704,00000 ,지엠씨제구차
01675713,00000 ,지엠씨제십일차
01675731,00000 ,디에이치아이비케이제일차
01675740,00000 ,에스에스비알제일차
01675759,00000 ,제이스페이스홀딩스
01534595,00000 ,글로벌워터솔루션
01675829,00000 ,신한카드이천이십이의이유동화전문유한회사
01675838,00000 ,키스플러스제십일차
00173263,00000 ,삼성공업
01675847,00000 ,키스플러스제십이차
01605848,00000 ,나눔축산운동본부
00806811,00000 ,원기업
01421750,00000 ,네이버파이낸셜
01621040,00000 ,신보2022제4차유동화전문유한회사
01687198,00000 ,로버트월터스코리아
01688230,00000 ,제이티파트너스
00840967,00000 ,레이저텍코리아
01637096,00000 ,트리지디앤씨
00454168,00000 ,서이에셋
01694259,00000 ,골든타이거제일차
01694268,00000 ,뉴스타에너지제일차
01694277,00000 ,에코세이지
01694286,00000 ,스마트캡틴제일차
01694295,00000 ,코스모아벨
01694301,00000 ,아일랜드녹스
01231865,00000 ,케이템스홀딩스
00133238,005980,성지건설
00412870,00000 ,회계법인세종
01691793,00000 ,시아테마
01592377,00000 ,레스텍
01437122,00000 ,에프엔동탄제일차
00247850,00000 ,두원전자
01381595,00000 ,엔비스
01138841,00000 ,갤러리에이엠
01565382,00000 ,넬코리아
01156388,00000 ,배곧랜드마크피에프브이
01300837,00000 ,등대
00455158,00000 ,세영
00454201,00000 ,창비
00494315,00000 ,신성컨트롤
01632815,00000 ,신한타임제이차
01644980,00000 ,지케이에코파워
01174685,00000 ,성우무역
01633629,00000 ,포레스트건설
01649462,00000 ,유브릿지
01635557,00000 ,컴즈
01637908,00000 ,월드비즈
01643343,00000 ,킴스통상
01634008,00000 ,엠홀딩스
01307609,00000 ,우리공업
01593765,00000 ,문주장학재단
01452352,00000 ,대전버스
00892173,00000 ,피엠피
01552759,00000 ,허스델리
01640984,00000 ,제이에스에이치케이
01638466,00000 ,베스트디지탈
01658309,00000 ,예슬건설
00670474,00000 ,용진유리공업
01658141,00000 ,하몬소프트
01663374,00000 ,스마트벤처인천안
01663231,00000 ,제이씨디벨롭먼트
01664902,00000 ,푸드힐
01656480,00000 ,다니스코뉴트리션앤드바이오싸이언스코리아
01599495,00000 ,뮤직카우에셋
01665105,00000 ,에코피치
01665114,00000 ,뉴스타오등봉제일차
01660906,00000 ,보라매하우징
00906634,00000 ,안다자산운용
01667103,00000 ,인사이드브릿지코리아
00925107,00000 ,제이텍트코리아
01667909,00000 ,덴플렉스
00629896,00000 ,대정
00632076,00000 ,일진에스앤티
01090824,00000 ,유디제사차유동화전문유한회사
00893826,00000 ,형우모드
01676183,00000 ,리치게이트여상
01676192,00000 ,리치게이트자석
01676244,00000 ,경기남부수산업협동조합
00232663,00000 ,한신화성
00563262,00000 ,백마씨앤엘
00961516,00000 ,드림레미콘
00806963,00000 ,드림아스콘
01620227,00000 ,비에이치케이인베스트먼트
01620254,00000 ,유플러스파이브지제육십이차유동화전문유한회사
01620263,00000 ,에이치에프아이이일유동화전문유힌회사
01620272,00000 ,피에이치비제십오차유동화전문유한회사
00959937,00000 ,둔차오토모티브
01620449,00000 ,유지제삼차유동화전문유한회사
01620467,00000 ,코너스톤아이피뮤직
01387687,00000 ,스카이워크자산운용
01390609,00000 ,신보2019제7차유동화전문유한회사
01674866,00000 ,한투오
01017733,00000 ,케이클라비스
01674875,00000 ,한투반도체투자
01524145,00000 ,신대한관리
00417167,371950,풍원정밀
01621183,00000 ,보이스아이
00663368,00000 ,선우종합건설
01679047,00000 ,매그나텍
01681468,00000 ,주원파트너스
01681510,00000 ,가온디앤디
01680742,00000 ,제일기업
01684979,00000 ,이빛자산운용
01682953,00000 ,이지앤캐피탈파트너스
01683493,00000 ,포디리플레이코리아
01687329,00000 ,피엔에이치도시개발
01688832,00000 ,에스에프트레인제일차
01687295,00000 ,신현대관리
01688948,00000 ,디타스
00942751,00000 ,선산철강공업
00542658,00000 ,강남캐피탈
00358110,00000 ,케이유피피
01482955,00000 ,인디텍스바스트고드코리아
01546350,00000 ,일송
01384282,00000 ,해성테크놀로지
01675926,00000 ,엠에이오등봉
01675935,00000 ,엠에이오등봉제일차
01675944,00000 ,카파와이드제일차
01675953,00000 ,지아이비사화
00369204,00000 ,레스타일렉트로닉스코리아
01496958,00000 ,현대세신
01689062,00000 ,하이고덕제일차
01680557,00000 ,제이케이팔이삼
01689123,00000 ,하이천안제일차
01689141,00000 ,피닉스인터내셔널제일차
01686278,00000 ,이한실업
01453041,00000 ,건진개발
01680089,00000 ,성동건기
01681291,00000 ,티지투
00764481,00000 ,투제이레저
01072165,00000 ,제일인터내셔널
01577411,00000 ,건하홀딩스
01477014,00000 ,민주이엔씨
01443479,00000 ,엑스파워정보통신
01360547,00000 ,에이치엠건설
01618082,00000 ,엔에스글로벌
00964665,00000 ,싸인텔레콤
01486021,00000 ,우리세상
01547429,00000 ,마스턴제114호남사피에프브이
01477333,00000 ,신흥제이앤피
00452902,00000 ,삼광
00965123,00000 ,지엔비오토모빌
00626066,00000 ,원프렌지
00129819,00000 ,상진개발
00612887,00000 ,전오
01372144,00000 ,소백종합건설
01648542,00000 ,이준개발
01640355,00000 ,편한세상
01638484,00000 ,지디엘시스템
01638581,00000 ,대일철강
01646906,00000 ,엔티웍스
01639775,00000 ,지앤피스타
01636750,00000 ,선우로지스
01630279,00000 ,동천
01652509,00000 ,비에이치개발
01635928,00000 ,스튜디오디원
01250815,00000 ,도흥
01652989,00000 ,지오오디프라임유동화1차
01643273,00000 ,본엔젤스벤처파트너스
01635867,00000 ,삼영페이퍼
01380204,00000 ,펄어비스캐피탈
01536575,00000 ,제이앤디개발
01647570,00000 ,한국에스티에스
01642496,00000 ,그림비
01634363,00000 ,에스티인터내셔날
01483121,00000 ,자라홈코리아
00928928,00000 ,수원희망학교사랑
00871028,00000 ,용인희망학교사랑
00576512,00000 ,건우
00816128,00000 ,푸른꿈학교사랑
01362572,00000 ,제일기건
01658187,00000 ,무지개세무회계연구소
01665053,00000 ,센트럴운암
00688826,00000 ,광암철강
01658707,00000 ,티에스물류
